deviceId,eDateTime,eDate,packetName,deviceName,errorFlag,sdpArrivalTime,stage1ProcessingTime,stage2ProcessingTime,stage3ProcessingTime,dwIngestionTime,createdDate,updatedDate,schemaVersion,sequenceNumber,latitude,longitude,utc,hrlfc,sweetSpot,topGear,sweetSpotPercent,seconds,minute,hour,month,day,year,minuteOffset,hourOffset,totalDistance,fuelLevel,amberWarningLamp,redStopLamp,malfunctionLamp,flashMalfunctionLamp,spnlsb,spn82ndByte,failureMode,spn3Msb,occurrenceCount,cca,cces,ccss,engineSpeed,engineStartMode,engineOperatingHours,powerKeyPos,accPedalIdleSwitch,vehicleSpeed,controllerTrimMode,engineOilPressure,engineCoolantTemp,accPedalPosition,tripFuel,live,ignitionStatus,sFuelLevelPer,sFuelLevelLtrs,fuelResistance,distanceInLowACMode,engineHoursInLowACMode,distanceInHighACMode,engineHoursInHighACMode,distanceInACMode,engineHoursInACMode,acCompressorClutchStatus,acLowModeswitchStatus,acHighModeStatus,acCompressorRelayStatus,acBlowerRelayStatus
352467113847011,2026-01-19T20:19:16,2026-01-19,CANBS4,WABCO,false,2026-01-19T20:19:30,2026-01-19T20:19:30,2026-01-19T20:19:39,2026-01-19T20:19:43,2026-01-19T20:19:44.727681,2026-01-19T20:19:44.727722,2026-01-19T20:19:44.727650,1.1,29853,23.90981,85.21275,822149356,14900.47,7,0,38,43,18,20,1,19,2026,130,130,11527.15,73.6,0,0,0,3,0,0,0,0,0,0,0,0,600.12,3,1520.1,1,1,0,0,136,86,0,13806.5,1,0,73.6,231.84,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T20:31:16,2026-01-19,CANBS4,WABCO,false,2026-01-19T20:31:24,2026-01-19T20:31:24,2026-01-19T20:31:31,2026-01-19T20:31:34,2026-01-19T20:31:34.312747,2026-01-19T20:31:34.312768,2026-01-19T20:31:34.312716,1.1,29981,23.90888,85.20168,822150076,14901.26,1,0,38,43,30,20,1,19,2026,130,130,11527.15,73.6,0,0,0,3,0,0,0,0,0,0,0,0,1706.87,3,1520.3,1,1,11.58,0,372,87,0,13807.5,1,0,73.6,231.84,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T18:20:26,2026-01-19,CANBS4,WABCO,false,2026-01-19T18:20:42,2026-01-19T18:20:42,2026-01-19T18:20:48,2026-01-19T18:20:49,2026-01-19T18:20:49.651852,2026-01-19T18:20:49.651874,2026-01-19T18:20:49.651816,1.1,28726,23.9093,85.20164,822142226,14871.97,6,0,38,54,19,18,1,19,2026,130,130,11527.15,82.4,0,0,0,3,0,0,0,0,0,0,0,0,1526.37,3,1518.2,1,0,13.84,0,356,86,40.8,13778,1,0,82.4,259.56,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T18:28:26,2026-01-19,CANBS4,WABCO,false,2026-01-19T18:28:39,2026-01-19T18:28:39,2026-01-19T18:28:48,2026-01-19T18:28:49,2026-01-19T18:28:51.699508,2026-01-19T18:28:51.699465,2026-01-19T18:28:51.699538,1.1,28804,23.90886,85.20152,822142706,14872.31,7,0,38,53,27,18,1,19,2026,130,130,11527.15,82.4,0,0,0,3,0,0,0,0,0,0,0,0,599.87,3,1518.3,1,1,0,0,148,84,0,13778.5,1,0,82.4,259.56,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T19:31:26,2026-01-19,CANBS4,WABCO,false,2026-01-19T20:04:29,2026-01-19T20:04:29,2026-01-19T20:04:39,2026-01-19T20:04:43,2026-01-19T20:04:43.464276,2026-01-19T20:04:43.464298,2026-01-19T20:04:43.464243,1.1,29422,23.90953,85.21266,822146486,14890.42,7,0,38,52,30,19,1,19,2026,130,130,11527.15,82.4,0,0,1,3,237,243,11,7,95,0,0,0,600.62,3,1519.35,1,1,0,0,128,90,0,13796.5,0,0,82.4,259.56,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T20:46:16,2026-01-19,CANBS4,WABCO,false,2026-01-19T20:46:27,2026-01-19T20:46:27,2026-01-19T20:46:31,2026-01-19T20:46:34,2026-01-19T20:46:37.010956,2026-01-19T20:46:37.010980,2026-01-19T20:46:37.010923,1.1,30130,23.91202,85.20078,822150976,14906.48,5,0,38,43,45,20,1,19,2026,130,130,11527.15,73.6,0,0,1,3,237,243,11,7,22,0,0,0,1936.62,3,1520.55,1,0,17.62,0,364,93,50.8,13812.5,1,0,73.6,231.84,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T20:54:16,2026-01-19,CANBS4,WABCO,false,2026-01-19T20:54:30,2026-01-19T20:54:30,2026-01-19T20:54:31,2026-01-19T20:54:34,2026-01-19T20:54:37.607424,2026-01-19T20:54:37.607446,2026-01-19T20:54:37.607394,1.1,30208,23.90966,85.2125,822151456,14910.35,7,0,38,43,53,20,1,19,2026,130,130,11527.15,73.6,0,0,0,3,0,0,0,0,0,0,0,0,600.12,3,1520.65,1,1,0,0,128,84,0,13816.5,1,0,73.6,231.84,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T19:17:26,2026-01-19,CANBS4,WABCO,false,2026-01-19T19:17:36,2026-01-19T19:17:36,2026-01-19T19:17:40,2026-01-19T19:17:41,2026-01-19T19:17:45.493006,2026-01-19T19:17:45.493027,2026-01-19T19:17:45.492975,1.1,29280,23.90888,85.20061,822145646,14882.92,7,0,38,52,16,19,1,19,2026,130,130,11527.15,82.4,0,0,1,3,237,243,11,7,38,0,0,0,1304.25,3,1519.15,1,0,8.81,0,344,89,22.8,13789,1,0,82.4,259.56,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T18:59:26,2026-01-19,CANBS4,WABCO,false,2026-01-19T18:59:35,2026-01-19T18:59:35,2026-01-19T18:59:39,2026-01-19T18:59:41,2026-01-19T18:59:42.900151,2026-01-19T18:59:42.900177,2026-01-19T18:59:42.900118,1.1,29109,23.90993,85.2049,822144566,14881.11,1,0,38,53,58,18,1,19,2026,130,130,11527.15,82.4,0,0,0,3,0,0,0,0,0,0,0,0,1632,3,1518.85,1,1,15.1,0,360,83,0,13787,1,0,82.4,259.56,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T20:34:16,2026-01-19,CANBS4,WABCO,false,2026-01-19T20:34:28,2026-01-19T20:34:28,2026-01-19T20:34:31,2026-01-19T20:34:34,2026-01-19T20:34:37.103581,2026-01-19T20:34:37.103537,2026-01-19T20:34:37.103609,1.1,30010,23.90892,85.20122,822150256,14901.47,7,0,38,43,33,20,1,19,2026,130,130,11527.15,73.6,0,0,0,3,0,0,0,0,0,0,0,0,599.37,3,1520.35,1,1,0,0,140,84,0,13807.5,1,0,73.6,231.84,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T21:41:16,2026-01-19,CANBS4,WABCO,false,2026-01-19T21:41:25,2026-01-19T21:41:25,2026-01-19T21:41:33,2026-01-19T21:41:36,2026-01-19T21:41:37.969985,2026-01-19T21:41:37.970009,2026-01-19T21:41:37.969952,1.1,30667,23.91006,85.21272,822154276,14921.43,7,0,38,43,40,21,1,19,2026,130,130,11527.15,73.6,0,0,0,3,0,0,0,0,0,0,0,0,599,3,1521.45,1,1,0,0,140,86,0,13827.5,1,0,73.6,231.84,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T19:28:26,2026-01-19,CANBS4,WABCO,false,2026-01-19T20:04:59,2026-01-19T20:04:59,2026-01-19T20:04:59,2026-01-19T20:05:03,2026-01-19T20:05:06.127656,2026-01-19T20:05:06.127676,2026-01-19T20:05:06.127627,1.1,29392,23.91036,85.21043,822146306,14890.06,5,0,38,53,27,19,1,19,2026,130,130,11527.15,82.4,0,0,1,3,231,10,0,0,49,0,0,0,1539.62,3,1519.3,1,0,16.11,0,356,91,38,13796,0,0,82.4,259.56,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T19:11:26,2026-01-19,CANBS4,WABCO,false,2026-01-19T19:11:36,2026-01-19T19:11:36,2026-01-19T19:11:40,2026-01-19T19:11:41,2026-01-19T19:11:43.465125,2026-01-19T19:11:43.465154,2026-01-19T19:11:43.465087,1.1,29224,23.90886,85.2016,822145286,14881.79,7,0,38,53,10,19,1,19,2026,130,130,11527.15,82.4,0,0,0,3,0,0,0,0,0,0,0,0,600,3,1519.05,1,1,0,0,148,86,0,13788,1,0,82.4,259.56,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T21:40:16,2026-01-19,CANBS4,WABCO,false,2026-01-19T21:40:25,2026-01-19T21:40:26,2026-01-19T21:40:33,2026-01-19T21:40:36,2026-01-19T21:40:38.753507,2026-01-19T21:40:38.753530,2026-01-19T21:40:38.753475,1.1,30657,23.91006,85.21272,822154216,14921.37,7,0,38,43,39,21,1,19,2026,130,130,11527.15,73.6,0,0,0,3,0,0,0,0,0,0,0,0,599.75,3,1521.45,1,1,0,0,140,87,0,13827.5,1,0,73.6,231.84,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T21:18:16,2026-01-19,CANBS4,WABCO,false,2026-01-19T21:18:27,2026-01-19T21:18:27,2026-01-19T21:18:32,2026-01-19T21:18:35,2026-01-19T21:18:37.934067,2026-01-19T21:18:37.934015,2026-01-19T21:18:37.934097,1.1,30444,23.90858,85.20163,822152896,14912.9,7,0,38,43,17,21,1,19,2026,130,130,11527.15,73.6,0,0,0,3,0,0,0,0,0,0,0,0,1720.87,3,1521.05,1,0,8.56,0,372,89,26,13819,1,0,73.6,231.84,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T21:37:16,2026-01-19,CANBS4,WABCO,false,2026-01-19T21:37:28,2026-01-19T21:37:28,2026-01-19T21:37:33,2026-01-19T21:37:36,2026-01-19T21:37:38.319628,2026-01-19T21:37:38.319657,2026-01-19T21:37:38.319596,1.1,30628,23.90955,85.21251,822154036,14921.19,7,0,38,43,36,21,1,19,2026,130,130,11527.15,73.6,0,0,0,3,0,0,0,0,0,0,0,0,600.12,3,1521.4,1,1,0,0,140,85,0,13827,1,0,73.6,231.84,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T19:45:26,2026-01-19,CANBS4,WABCO,false,2026-01-19T20:02:10,2026-01-19T20:02:10,2026-01-19T20:02:19,2026-01-19T20:02:23,2026-01-19T20:02:23.336299,2026-01-19T20:02:23.336321,2026-01-19T20:02:23.336268,1.1,29564,23.90796,85.20243,822147326,14891.03,7,0,38,52,44,19,1,19,2026,130,130,11527.15,82.4,0,0,0,3,0,0,0,0,0,0,0,0,600.37,3,1519.6,1,1,0,0,144,83,0,13797,0,0,82.4,259.56,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T19:30:26,2026-01-19,CANBS4,WABCO,false,2026-01-19T20:04:42,2026-01-19T20:04:42,2026-01-19T20:04:49,2026-01-19T20:04:53,2026-01-19T20:04:53.523350,2026-01-19T20:04:53.523252,2026-01-19T20:04:53.523393,1.1,29411,23.90953,85.21266,822146426,14890.37,7,0,38,53,29,19,1,19,2026,130,130,11527.15,82.4,0,0,0,3,0,0,0,0,0,0,0,0,599.62,3,1519.35,1,1,0,0,124,88,0,13796.5,0,0,82.4,259.56,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T19:15:26,2026-01-19,CANBS4,WABCO,false,2026-01-19T19:15:37,2026-01-19T19:15:37,2026-01-19T19:15:40,2026-01-19T19:15:41,2026-01-19T19:15:42.908505,2026-01-19T19:15:42.908529,2026-01-19T19:15:42.908472,1.1,29261,23.90882,85.20214,822145526,14882.31,2,0,38,52,14,19,1,19,2026,130,130,11527.15,82.4,0,0,1,3,231,10,0,0,49,0,0,0,2076,3,1519.1,1,0,10.32,0,392,88,74,13788.5,1,0,82.4,259.56,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T18:53:26,2026-01-19,CANBS4,WABCO,false,2026-01-19T18:53:38,2026-01-19T18:53:38,2026-01-19T18:53:39,2026-01-19T18:53:41,2026-01-19T18:53:42.711030,2026-01-19T18:53:42.710991,2026-01-19T18:53:42.711060,1.1,29045,23.90984,85.21272,822144206,14880.94,5,0,38,53,52,18,1,19,2026,130,130,11527.15,82.4,0,0,0,3,0,0,0,0,0,0,0,0,1749.5,3,1518.75,1,0,11.83,0,368,87,32,13787,1,0,82.4,259.56,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T19:33:26,2026-01-19,CANBS4,WABCO,false,2026-01-19T20:04:12,2026-01-19T20:04:12,2026-01-19T20:04:19,2026-01-19T20:04:23,2026-01-19T20:04:26.113871,2026-01-19T20:04:26.113836,2026-01-19T20:04:26.113893,1.1,29440,23.90953,85.21266,822146606,14890.52,7,0,38,53,32,19,1,19,2026,130,130,11527.15,82.4,0,0,0,3,0,0,0,0,0,0,0,0,599.37,3,1519.4,1,1,0,0,136,86,0,13796.5,0,0,82.4,259.56,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T19:51:17,2026-01-19,CANBS4,WABCO,false,2026-01-19T20:02:01,2026-01-19T20:02:02,2026-01-19T20:02:09,2026-01-19T20:02:13,2026-01-19T20:02:15.185445,2026-01-19T20:02:15.185474,2026-01-19T20:02:15.185386,1.1,29585,23.9084,85.20239,822147677,14891.2,1,0,38,44,50,19,1,19,2026,130,130,11527.15,73.6,0,0,0,3,0,0,0,0,0,0,0,0,1882.87,3,1519.6,1,1,12.84,0,384,87,0,13797,0,0,73.6,231.84,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T21:27:16,2026-01-19,CANBS4,WABCO,false,2026-01-19T21:27:30,2026-01-19T21:27:30,2026-01-19T21:27:32,2026-01-19T21:27:35,2026-01-19T21:27:36.207742,2026-01-19T21:27:36.207708,2026-01-19T21:27:36.207763,1.1,30532,23.91232,85.20208,822153436,14917.92,2,0,38,43,26,21,1,19,2026,130,130,11527.15,73.6,0,0,1,3,231,10,0,0,49,0,0,0,1755.25,3,1521.2,1,0,12.08,0,352,93,72,13824,1,0,73.6,231.84,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T20:42:16,2026-01-19,CANBS4,WABCO,false,2026-01-19T20:42:24,2026-01-19T20:42:24,2026-01-19T20:42:31,2026-01-19T20:42:34,2026-01-19T20:42:34.621512,2026-01-19T20:42:34.621555,2026-01-19T20:42:34.621459,1.1,30089,23.90775,85.20382,822150736,14903.62,1,0,38,43,41,20,1,19,2026,130,130,11527.15,73.6,0,0,1,3,237,243,11,7,76,0,0,0,1538.75,3,1520.45,1,0,10.57,0,348,91,48,13809.5,1,0,73.6,231.84,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T20:04:16,2026-01-19,CANBS4,WABCO,false,2026-01-19T20:04:25,2026-01-19T20:04:25,2026-01-19T20:04:29,2026-01-19T20:04:33,2026-01-19T20:04:35.301011,2026-01-19T20:04:35.301036,2026-01-19T20:04:35.300979,1.1,29710,23.90811,85.20296,822148456,14893.46,2,0,38,43,3,20,1,19,2026,130,130,11527.15,73.6,0,0,1,3,231,10,0,0,49,0,0,0,1915.87,3,1519.85,1,0,12.84,0,368,94,86.8,13799.5,0,0,73.6,231.84,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T19:35:26,2026-01-19,CANBS4,WABCO,false,2026-01-19T20:03:51,2026-01-19T20:03:51,2026-01-19T20:03:59,2026-01-19T20:04:03,2026-01-19T20:04:04.243926,2026-01-19T20:04:04.243950,2026-01-19T20:04:04.243892,1.1,29461,23.9104,85.20937,822146726,14890.66,7,0,38,53,34,19,1,19,2026,130,130,11527.15,82.4,0,0,0,3,0,0,0,0,0,0,0,0,749.75,3,1519.45,1,1,6.8,0,200,85,0,13796.5,0,0,82.4,259.56,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T19:24:26,2026-01-19,CANBS4,WABCO,false,2026-01-19T19:24:34,2026-01-19T19:24:34,2026-01-19T19:24:40,2026-01-19T19:24:41,2026-01-19T19:24:44.260323,2026-01-19T19:24:44.260347,2026-01-19T19:24:44.260291,1.1,29351,23.91249,85.20081,822146066,14887.05,2,0,38,52,23,19,1,19,2026,130,130,11527.15,82.4,0,0,1,3,231,10,0,0,49,0,0,0,1949,3,1519.25,1,0,17.62,0,360,92,82.8,13793,1,0,82.4,259.56,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T21:14:16,2026-01-19,CANBS4,WABCO,false,2026-01-19T21:14:27,2026-01-19T21:14:27,2026-01-19T21:14:32,2026-01-19T21:14:35,2026-01-19T21:14:36.698267,2026-01-19T21:14:36.698292,2026-01-19T21:14:36.698231,1.1,30407,23.90886,85.20205,822152656,14912.04,7,0,38,43,13,21,1,19,2026,130,130,11527.15,73.6,0,0,0,3,0,0,0,0,0,0,0,0,1215.62,3,1521,1,0,4.28,0,344,86,22,13818,1,0,73.6,231.84,0,0,0,0,0,0,0,0,0,0,0,0
352467113847011,2026-01-19T20:35:16,2026-01-19,CANBS4,WABCO,false,2026-01-19T20:35:23,2026-01-19T20:35:23,2026-01-19T20:35:31,2026-01-19T20:35:34,2026-01-19T20:35:35.095186,2026-01-19T20:35:35.095217,2026-01-19T20:35:35.095146,1.1,30019,23.90892,85.20122,822150316,14901.49,7,0,38,43,34,20,1,19,2026,130,130,11527.15,73.6,0,0,1,3,237,243,11,7,53,0,0,0,599.5,3,1520.35,1,1,0,0,140,85,0,13807.5,1,0,73.6,231.84,0,0,0,0,0,0,0,0,0,0,0,0
